r_mm,Delta_t_film_rel_um,d_mirror_rel_um,d_mirror_abs_um,GD_film_fs,GD_mirror_fs,GD_total_fs,phi_total_wrapped_rad
1.724,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.726,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.728,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.73,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.732,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.734,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.736,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.738,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.74,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.742,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.744,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.746,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.748,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.75,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.752,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.754,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.756,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.758,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.76,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.762,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.764,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.766,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.768,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.77,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.772,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.774,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.776,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.778,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.78,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.782,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.784,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.786,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.788,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.79,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.792,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.794,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.796,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.798,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.8,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.802,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.804,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.806,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.808,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.81,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.812,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.814,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.816,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.818,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.82,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.822,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.824,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.826,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.828,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.83,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.832,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.834,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.836,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.838,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.84,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.842,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.844,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.846,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.848,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.85,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.852,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.854,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.856,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.858,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.86,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.862,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.864,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.866,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.868,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.87,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.872,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.874,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.8760000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.8780000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.8800000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.8820000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.8840000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.8860000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.8880000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.8900000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.8920000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.8940000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.8960000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.8980000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.9000000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.9020000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.9040000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.9060000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.9080000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.9100000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.9120000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.9140000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.9160000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.9180000000000001,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.92,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.922,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.924,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.926,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.928,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.93,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.932,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.934,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.936,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.938,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.94,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.942,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.944,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.946,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.948,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.95,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.952,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.954,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.956,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.958,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.96,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.962,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.964,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.966,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.968,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.97,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.972,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.974,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.976,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.978,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.98,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.982,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.984,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.986,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.988,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.99,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.992,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.994,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.996,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
1.998,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.0,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.0020000000000002,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.004,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.0060000000000002,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.008,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.0100000000000002,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.012,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.0140000000000002,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.016,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.0180000000000002,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.02,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.0220000000000002,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.024,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.0260000000000002,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.028,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.0300000000000002,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.032,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.0340000000000003,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.036,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.0380000000000003,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.04,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.0420000000000003,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.044,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.0460000000000003,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.048,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.05,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.052,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.054,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.056,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.058,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.06,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.062,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.064,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.066,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.068,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.07,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.072,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.074,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.076,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.078,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.08,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.082,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.084,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.086,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.088,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.09,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.092,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.094,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.096,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.098,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.1,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.102,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.104,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.106,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.108,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.11,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.112,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.114,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.116,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.118,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.12,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.122,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.124,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.126,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.128,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.13,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.132,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.134,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.136,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.138,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.14,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.142,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.144,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.146,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.148,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.15,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.152,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.154,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.156,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.158,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.16,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.162,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.164,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.166,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.168,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.17,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.172,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.174,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.176,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.178,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.18,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.182,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.184,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.186,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
2.188,44.15011037527592,-10.331125827814565,260.75761589403965,68.9218527826645,-68.9218527826645,0.0,1.0818729667991747
