r_mm,mirror_before_um,mirror_after_um
6.186,0.0,0.0
6.188,0.0,0.0
6.19,0.0,0.0
6.192,0.0,0.0
6.194,0.0,0.0
6.196,0.0,0.0
6.198,0.0,0.0
6.2,0.0,0.0
6.202,0.0,0.0
6.204,0.0,0.0
6.206,0.0,0.0
6.208,0.0,0.0
6.21,0.0,0.0
6.212,0.0,0.0
6.214,0.0,0.0
6.216,0.0,0.0
6.218,0.0,0.0
6.22,0.0,0.0
6.222,0.0,0.0
6.224,0.0,0.0
6.226,0.0,0.0
6.228,0.0,0.0
6.23,0.0,0.0
6.232,0.0,0.0
6.234,0.0,0.0
6.236,0.0,0.0
6.238,0.0,0.0
6.24,0.0,0.0
6.242,0.0,0.0
6.244,0.0,0.0
6.246,0.0,0.0
6.248,0.0,0.0
6.25,0.0,0.0
6.252,0.0,0.0
6.2540000000000004,0.0,0.0
6.256,0.0,0.0
6.258,0.0,0.0
6.26,0.0,0.0
6.2620000000000005,0.0,0.0
6.264,0.0,0.0
6.266,0.0,0.0
6.268,0.0,0.0
6.2700000000000005,0.0,0.0
6.272,0.0,0.0
6.274,0.0,0.0
6.276,0.0,0.0
6.2780000000000005,0.0,0.0
6.28,0.0,0.0
6.282,0.0,0.0
6.284,0.0,0.0
6.2860000000000005,0.0,0.0
6.288,0.0,0.0
6.29,0.0,0.0
6.292,0.0,0.0
6.2940000000000005,0.0,0.0
6.296,0.0,0.0
6.298,0.0,0.0
6.3,0.0,0.0
6.3020000000000005,0.0,0.0
6.304,0.0,0.0
6.306,0.0,0.0
6.308,0.0,0.0
6.3100000000000005,0.0,0.0
6.312,0.0,0.0
6.314,0.0,0.0
6.316,0.0,0.0
6.3180000000000005,0.0,0.0
6.32,0.0,0.0
6.322,0.0,0.0
6.324,0.0,0.0
6.3260000000000005,0.0,0.0
6.328,0.0,0.0
6.33,0.0,0.0
6.332,0.0,0.0
6.3340000000000005,0.0,0.0
6.336,0.0,0.0
6.338,0.0,0.0
6.34,0.0,0.0
6.3420000000000005,0.0,0.0
6.344,0.0,0.0
6.346,0.0,0.0
6.348,0.0,0.0
6.3500000000000005,0.0,0.0
6.352,0.0,0.0
6.354,0.0,0.0
6.356,0.0,0.0
6.3580000000000005,0.0,0.0
6.36,0.0,0.0
6.362,0.0,0.0
6.364,0.0,0.0
6.3660000000000005,0.0,0.0
6.368,0.0,0.0
6.37,0.0,0.0
6.372,0.0,0.0
6.3740000000000006,0.0,0.0
6.376,0.0,0.0
6.378,0.0,0.0
6.38,0.0,0.0
6.382000000000001,0.0,0.0
6.384,0.0,0.0
6.386,0.0,0.0
6.388,0.0,0.0
6.390000000000001,0.0,0.0
6.392,0.0,0.0
6.394,0.0,0.0
6.396,0.0,0.0
6.398000000000001,0.0,0.0
6.4,0.0,0.0
6.402,0.0,0.0
6.404,0.0,0.0
6.406,0.0,0.0
6.408,0.0,0.0
6.41,0.0,0.0
6.412,0.0,0.0
6.414,0.0,0.0
6.416,0.0,0.0
6.418,0.0,0.0
6.42,0.0,0.0
6.422,0.0,0.0
6.424,0.0,0.0
6.426,0.0,0.0
6.428,0.0,0.0
6.43,0.0,0.0
6.432,0.0,0.0
6.434,0.0,0.0
6.436,0.0,0.0
6.438,0.0,0.0
6.44,0.0,0.0
6.442,0.0,0.0
6.444,0.0,0.0
6.446,0.0,0.0
6.448,0.0,0.0
6.45,0.0,0.0
6.452,0.0,0.0
6.454,0.0,0.0
6.456,0.0,0.0
6.458,0.0,0.0
6.46,0.0,0.0
6.462,0.0,0.0
6.464,0.0,0.0
6.466,0.0,0.0
6.468,0.0,0.0
6.47,0.0,0.0
6.472,0.0,0.0
6.474,0.0,0.0
6.476,0.0,0.0
6.478,0.0,0.0
6.48,0.0,0.0
6.482,0.0,0.0
6.484,0.0,0.0
6.486,0.0,0.0
6.488,0.0,0.0
6.49,0.0,0.0
6.492,0.0,0.0
6.494,0.0,0.0
6.496,0.0,0.0
6.498,0.0,0.0
6.5,0.0,0.0
6.502,0.0,0.0
6.5040000000000004,0.0,0.0
6.506,0.0,0.0
6.508,0.0,0.0
6.51,0.0,0.0
6.5120000000000005,0.0,0.0
6.514,0.0,0.0
6.516,0.0,0.0
6.518,0.0,0.0
6.5200000000000005,0.0,0.0
6.522,0.0,0.0
6.524,0.0,0.0
6.526,0.0,0.0
6.5280000000000005,0.0,0.0
6.53,0.0,0.0
6.532,0.0,0.0
6.534,0.0,0.0
6.5360000000000005,0.0,0.0
6.538,0.0,0.0
6.54,0.0,0.0
6.542,0.0,0.0
6.5440000000000005,0.0,0.0
6.546,0.0,0.0
6.548,0.0,0.0
6.55,0.0,0.0
6.5520000000000005,0.0,0.0
6.554,0.0,0.0
6.556,0.0,0.0
6.558,0.0,0.0
6.5600000000000005,0.0,0.0
6.562,0.0,0.0
6.564,0.0,0.0
6.566,0.0,0.0
6.5680000000000005,0.0,0.0
6.57,0.0,0.0
6.572,0.0,0.0
6.574,0.0,0.0
6.5760000000000005,0.0,0.0
6.578,0.0,0.0
6.58,0.0,0.0
6.582,0.0,0.0
6.5840000000000005,0.0,0.0
6.586,0.0,0.0
6.588,0.0,0.0
6.59,0.0,0.0
6.5920000000000005,0.0,0.0
6.594,0.0,0.0
6.596,0.0,0.0
6.598,0.0,0.0
6.6000000000000005,0.0,0.0
6.602,0.0,0.0
6.604,0.0,0.0
6.606,0.0,0.0
6.6080000000000005,0.0,0.0
6.61,0.0,0.0
6.612,0.0,0.0
6.614,0.0,0.0
6.6160000000000005,0.0,0.0
6.618,0.0,0.0
6.62,0.0,0.0
6.622,0.0,0.0
6.6240000000000006,0.0,0.0
6.626,0.0,0.0
6.628,0.0,0.0
6.63,0.0,0.0
6.632000000000001,0.0,0.0
6.634,0.0,0.0
6.636,0.0,0.0
6.638,0.0,0.0
6.640000000000001,0.0,0.0
6.642,0.0,0.0
6.644,0.0,0.0
6.646,0.0,0.0
6.648000000000001,0.0,0.0
6.65,0.0,0.0
6.652,0.0,0.0
6.654,0.0,0.0
6.656000000000001,0.0,0.0
6.658,0.0,0.0
6.66,0.0,0.0
6.662,0.0,0.0
6.664,0.0,0.0
6.666,0.0,0.0
6.668,0.0,0.0
6.67,0.0,0.0
6.672,0.0,0.0
6.674,0.0,0.0
6.676,0.0,0.0
6.678,0.0,0.0
6.68,0.0,0.0
6.682,0.0,0.0
6.684,0.0,0.0
6.686,0.0,0.0
6.688,0.0,0.0
6.69,0.0,0.0
6.692,0.0,0.0
6.694,0.0,0.0
6.696,0.0,0.0
6.698,0.0,0.0
6.7,0.0,0.0
6.702,0.0,0.0
6.704,0.0,0.0
6.706,0.0,0.0
6.708,0.0,0.0
6.71,0.0,0.0
6.712,0.0,0.0
6.714,0.0,0.0
6.716,0.0,0.0
6.718,0.0,0.0
6.72,0.0,0.0
6.722,0.0,0.0
6.724,0.0,0.0
6.726,0.0,0.0
6.728,0.0,0.0
6.73,0.0,0.0
6.732,0.0,0.0
6.734,0.0,0.0
6.736,0.0,0.0
6.738,0.0,0.0
6.74,0.0,0.0
6.742,0.0,0.0
6.744,0.0,0.0
6.746,0.0,0.0
6.748,0.0,0.0
6.75,0.0,0.0
6.752,0.0,0.0
6.7540000000000004,0.0,0.0
6.756,0.0,0.0
6.758,0.0,0.0
6.76,0.0,0.0
6.7620000000000005,0.0,0.0
6.764,0.0,0.0
6.766,0.0,0.0
6.768,0.0,0.0
6.7700000000000005,0.0,0.0
6.772,0.0,0.0
6.774,0.0,0.0
6.776,0.0,0.0
6.7780000000000005,0.0,0.0
6.78,0.0,0.0
6.782,0.0,0.0
6.784,0.0,0.0
6.7860000000000005,0.0,0.0
6.788,0.0,0.0
6.79,0.0,0.0
6.792,0.0,0.0
6.7940000000000005,0.0,0.0
6.796,0.0,0.0
6.798,0.0,0.0
6.8,0.0,0.0
6.8020000000000005,0.0,0.0
6.804,0.0,0.0
6.806,0.0,0.0
6.808,0.0,0.0
6.8100000000000005,0.0,0.0
6.812,0.0,0.0
6.814,0.0,0.0
6.816,0.0,0.0
6.8180000000000005,0.0,0.0
6.82,0.0,0.0
6.822,0.0,0.0
6.824,0.0,0.0
6.8260000000000005,0.0,0.0
6.828,0.0,0.0
6.83,0.0,0.0
6.832,0.0,0.0
6.8340000000000005,0.0,0.0
6.836,0.0,0.0
6.838,0.0,0.0
6.84,0.0,0.0
6.8420000000000005,0.0,0.0
6.844,0.0,0.0
6.846,0.0,0.0
6.848,0.0,0.0
6.8500000000000005,0.0,0.0
6.852,0.0,0.0
6.854,0.0,0.0
6.856,0.0,0.0
6.8580000000000005,0.0,0.0
6.86,0.0,0.0
6.862,0.0,0.0
6.864,0.0,0.0
6.8660000000000005,0.0,0.0
6.868,0.0,0.0
6.87,0.0,0.0
6.872,0.0,0.0
6.8740000000000006,0.0,0.0
6.876,0.0,0.0
6.878,0.0,0.0
6.88,0.0,0.0
6.882000000000001,0.0,0.0
6.884,0.0,0.0
6.886,0.0,0.0
6.888,0.0,0.0
6.890000000000001,0.0,0.0
6.892,0.0,0.0
6.894,0.0,0.0
6.896,0.0,0.0
6.898000000000001,0.0,0.0
6.9,0.0,0.0
6.902,0.0,0.0
6.904,0.0,0.0
6.906000000000001,0.0,0.0
6.908,0.0,0.0
6.91,0.0,0.0
6.912,0.0,0.0
6.914,0.0,0.0
6.916,0.0,0.0
6.918,0.0,0.0
6.92,0.0,0.0
6.922,0.0,0.0
6.924,0.0,0.0
6.926,0.0,0.0
6.928,0.0,0.0
6.93,0.0,0.0
6.932,0.0,0.0
6.934,0.0,0.0
6.936,0.0,0.0
6.938,0.0,0.0
6.94,0.0,0.0
6.942,0.0,0.0
6.944,0.0,0.0
6.946,0.0,0.0
6.948,0.0,0.0
6.95,0.0,0.0
6.952,0.0,0.0
6.954,0.0,0.0
6.956,0.0,0.0
6.958,0.0,0.0
6.96,0.0,0.0
6.962,0.0,0.0
6.964,0.0,0.0
6.966,0.0,0.0
6.968,0.0,0.0
6.97,0.0,0.0
6.972,0.0,0.0
6.974,0.0,0.0
6.976,0.0,0.0
6.978,0.0,0.0
6.98,0.0,0.0
6.982,0.0,0.0
6.984,0.0,0.0
6.986,0.0,0.0
6.988,0.0,0.0
6.99,0.0,0.0
6.992,0.0,0.0
6.994,0.0,0.0
6.996,0.0,0.0
6.998,0.0,0.0
7.0,0.0,0.0
7.002,0.0,0.0
7.0040000000000004,0.0,0.0
7.006,0.0,0.0
7.008,0.0,0.0
7.01,0.0,0.0
7.0120000000000005,0.0,0.0
7.014,0.0,0.0
7.016,0.0,0.0
7.018,0.0,0.0
7.0200000000000005,0.0,0.0
7.022,0.0,0.0
7.024,0.0,0.0
7.026,0.0,0.0
7.0280000000000005,0.0,0.0
7.03,0.0,0.0
7.032,0.0,0.0
7.034,0.0,0.0
7.0360000000000005,0.0,0.0
7.038,0.0,0.0
7.04,0.0,0.0
7.042,0.0,0.0
7.0440000000000005,0.0,0.0
7.046,0.0,0.0
7.048,0.0,0.0
7.05,0.0,0.0
7.0520000000000005,0.0,0.0
7.054,0.0,0.0
7.056,0.0,0.0
7.058,0.0,0.0
7.0600000000000005,0.0,0.0
7.062,0.0,0.0
7.064,0.0,0.0
7.066,0.0,0.0
7.0680000000000005,0.0,0.0
7.07,0.0,0.0
7.072,0.0,0.0
7.074,0.0,0.0
7.0760000000000005,0.0,0.0
7.078,0.0,0.0
7.08,0.0,0.0
7.082,0.0,0.0
7.0840000000000005,0.0,0.0
7.086,0.0,0.0
7.088,0.0,0.0
7.09,0.0,0.0
7.0920000000000005,0.0,0.0
7.094,0.0,0.0
7.096,0.0,0.0
7.098,0.0,0.0
7.1000000000000005,0.0,0.0
7.102,0.0,0.0
7.104,0.0,0.0
7.106,0.0,0.0
7.1080000000000005,0.0,0.0
7.11,0.0,0.0
7.112,0.0,0.0
7.114,0.0,0.0
7.1160000000000005,0.0,0.0
7.118,0.0,0.0
7.12,0.0,0.0
7.122,0.0,0.0
7.1240000000000006,0.0,0.0
7.126,0.0,0.0
7.128,0.0,0.0
7.13,0.0,0.0
7.132000000000001,0.0,0.0
7.134,0.0,0.0
7.136,0.0,0.0
7.138,0.0,0.0
7.140000000000001,0.0,0.0
7.142,0.0,0.0
7.144,0.0,0.0
7.146,0.0,0.0
7.148000000000001,0.0,0.0
7.15,0.0,0.0
7.152,0.0,0.0
7.154,0.0,0.0
7.156000000000001,0.0,0.0
7.158,0.0,0.0
7.16,0.0,0.0
7.162,0.0,0.0
7.164000000000001,0.0,0.0
7.166,0.0,0.0
7.168,0.0,0.0
7.17,0.0,0.0
7.172,0.0,0.0
7.174,0.0,0.0
7.176,0.0,0.0
7.178,0.0,0.0
7.18,0.0,0.0
7.182,0.0,0.0
7.184,0.0,0.0
7.186,0.0,0.0
7.188,0.0,0.0
7.19,0.0,0.0
7.192,0.0,0.0
7.194,0.0,0.0
7.196,0.0,0.0
7.198,0.0,0.0
7.2,0.0,0.0
7.202,0.0,0.0
7.204,0.0,0.0
7.206,0.0,0.0
7.208,0.0,0.0
7.21,0.0,0.0
7.212,0.0,0.0
7.214,0.0,0.0
7.216,0.0,0.0
7.218,0.0,0.0
7.22,0.0,0.0
7.222,0.0,0.0
7.224,0.0,0.0
7.226,0.0,0.0
7.228,0.0,0.0
7.23,0.0,0.0
7.232,0.0,0.0
7.234,0.0,0.0
7.236,0.0,0.0
7.238,0.0,0.0
7.24,0.0,0.0
7.242,0.0,0.0
7.244,0.0,0.0
7.246,0.0,0.0
7.248,0.0,0.0
7.25,0.0,0.0
7.252,0.0,0.0
7.2540000000000004,0.0,0.0
7.256,0.0,0.0
7.258,0.0,0.0
7.26,0.0,0.0
7.2620000000000005,0.0,0.0
7.264,0.0,0.0
7.266,0.0,0.0
7.268,0.0,0.0
7.2700000000000005,0.0,0.0
7.272,0.0,0.0
7.274,0.0,0.0
7.276,0.0,0.0
7.2780000000000005,0.0,0.0
7.28,0.0,0.0
7.282,0.0,0.0
7.284,0.0,0.0
7.2860000000000005,0.0,0.0
7.288,0.0,0.0
7.29,0.0,0.0
7.292,0.0,0.0
7.2940000000000005,0.0,0.0
7.296,0.0,0.0
7.298,0.0,0.0
7.3,0.0,0.0
7.3020000000000005,0.0,0.0
7.304,0.0,0.0
7.306,0.0,0.0
7.308,0.0,0.0
7.3100000000000005,0.0,0.0
7.312,0.0,0.0
7.314,0.0,0.0
7.316,0.0,0.0
7.3180000000000005,0.0,0.0
7.32,0.0,0.0
7.322,0.0,0.0
7.324,0.0,0.0
7.3260000000000005,0.0,0.0
7.328,0.0,0.0
7.33,0.0,0.0
7.332,0.0,0.0
7.3340000000000005,0.0,0.0
7.336,0.0,0.0
7.338,0.0,0.0
7.34,0.0,0.0
7.3420000000000005,0.0,0.0
7.344,0.0,0.0
7.346,0.0,0.0
7.348,0.0,0.0
7.3500000000000005,0.0,0.0
7.352,0.0,0.0
7.354,0.0,0.0
7.356,0.0,0.0
7.3580000000000005,0.0,0.0
7.36,0.0,0.0
7.362,0.0,0.0
7.364,0.0,0.0
7.3660000000000005,0.0,0.0
7.368,0.0,0.0
7.37,0.0,0.0
7.372,0.0,0.0
7.3740000000000006,0.0,0.0
7.376,0.0,0.0
7.378,0.0,0.0
7.38,0.0,0.0
7.382000000000001,0.0,0.0
7.384,0.0,0.0
7.386,0.0,0.0
7.388,0.0,0.0
7.390000000000001,0.0,0.0
7.392,0.0,0.0
7.394,0.0,0.0
7.396,0.0,0.0
7.398000000000001,0.0,0.0
7.4,0.0,0.0
7.402,0.0,0.0
7.404,0.0,0.0
7.406000000000001,0.0,0.0
7.408,0.0,0.0
7.41,0.0,0.0
7.412,0.0,0.0
7.414000000000001,0.0,0.0
7.416,0.0,0.0
7.418,0.0,0.0
7.42,0.0,0.0
7.422000000000001,0.0,0.0
7.424,0.0,0.0
7.426,0.0,0.0
7.428,0.0,0.0
7.43,0.0,0.0
7.432,0.0,0.0
7.434,0.0,0.0
7.436,0.0,0.0
7.438,0.0,0.0
7.44,0.0,0.0
7.442,0.0,0.0
7.444,0.0,0.0
7.446,0.0,0.0
7.448,0.0,0.0
7.45,0.0,0.0
7.452,0.0,0.0
7.454,0.0,0.0
7.456,0.0,0.0
7.458,0.0,0.0
7.46,0.0,0.0
7.462,0.0,0.0
7.464,0.0,0.0
7.466,0.0,0.0
7.468,0.0,0.0
7.47,0.0,0.0
7.472,0.0,0.0
7.474,0.0,0.0
7.476,0.0,0.0
7.478,0.0,0.0
7.48,0.0,0.0
7.482,0.0,0.0
7.484,0.0,0.0
7.486,0.0,0.0
7.488,0.0,0.0
7.49,0.0,0.0
7.492,0.0,0.0
7.494,0.0,0.0
7.496,0.0,0.0
7.498,0.0,0.0
7.5,0.0,0.0
7.502,0.0,0.0
7.5040000000000004,0.0,0.0
7.506,0.0,0.0
7.508,0.0,0.0
7.51,0.0,0.0
7.5120000000000005,0.0,0.0
7.514,0.0,0.0
7.516,0.0,0.0
7.518,0.0,0.0
7.5200000000000005,0.0,0.0
7.522,0.0,0.0
7.524,0.0,0.0
7.526,0.0,0.0
7.5280000000000005,0.0,0.0
7.53,0.0,0.0
7.532,0.0,0.0
7.534,0.0,0.0
7.5360000000000005,0.0,0.0
7.538,0.0,0.0
7.54,0.0,0.0
7.542,0.0,0.0
7.5440000000000005,0.0,0.0
7.546,0.0,0.0
7.548,0.0,0.0
7.55,0.0,0.0
7.5520000000000005,0.0,0.0
7.554,0.0,0.0
7.556,0.0,0.0
7.558,0.0,0.0
7.5600000000000005,0.0,0.0
7.562,0.0,0.0
7.564,0.0,0.0
7.566,0.0,0.0
7.5680000000000005,0.0,0.0
7.57,0.0,0.0
7.572,0.0,0.0
7.574,0.0,0.0
7.5760000000000005,0.0,0.0
7.578,0.0,0.0
7.58,0.0,0.0
7.582,0.0,0.0
7.5840000000000005,0.0,0.0
7.586,0.0,0.0
7.588,0.0,0.0
7.59,0.0,0.0
7.5920000000000005,0.0,0.0
7.594,0.0,0.0
7.596,0.0,0.0
7.598,0.0,0.0
7.6000000000000005,0.0,0.0
7.602,0.0,0.0
7.604,0.0,0.0
7.606,0.0,0.0
7.6080000000000005,0.0,0.0
7.61,0.0,0.0
7.612,0.0,0.0
7.614,0.0,0.0
7.6160000000000005,0.0,0.0
7.618,0.0,0.0
7.62,0.0,0.0
7.622,0.0,0.0
7.6240000000000006,0.0,0.0
7.626,0.0,0.0
7.628,0.0,0.0
7.63,0.0,0.0
7.632000000000001,0.0,0.0
7.634,0.0,0.0
7.636,0.0,0.0
7.638,0.0,0.0
7.640000000000001,0.0,0.0
7.642,0.0,0.0
7.644,0.0,0.0
7.646,0.0,0.0
7.648000000000001,0.0,0.0
7.65,0.0,0.0
7.652,0.0,0.0
7.654,0.0,0.0
7.656000000000001,0.0,0.0
7.658,0.0,0.0
7.66,0.0,0.0
7.662,0.0,0.0
7.664000000000001,0.0,0.0
7.666,0.0,0.0
7.668,0.0,0.0
7.67,0.0,0.0
7.672000000000001,0.0,0.0
7.674,0.0,0.0
7.676,0.0,0.0
7.678,0.0,0.0
7.68,0.0,0.0
7.682,0.0,0.0
7.684,0.0,0.0
7.686,0.0,0.0
7.688,0.0,0.0
7.69,0.0,0.0
7.692,0.0,0.0
7.694,0.0,0.0
7.696,0.0,0.0
7.698,0.0,0.0
7.7,0.0,0.0
7.702,0.0,0.0
7.704,0.0,0.0
7.706,0.0,0.0
7.708,0.0,0.0
7.71,0.0,0.0
7.712,0.0,0.0
7.714,0.0,0.0
7.716,0.0,0.0
7.718,0.0,0.0
7.72,0.0,0.0
7.722,0.0,0.0
7.724,0.0,0.0
7.726,0.0,0.0
7.728,0.0,0.0
7.73,0.0,0.0
7.732,0.0,0.0
7.734,0.0,0.0
7.736,0.0,0.0
7.738,0.0,0.0
7.74,0.0,0.0
7.742,0.0,0.0
7.744,0.0,0.0
7.746,0.0,0.0
7.748,0.0,0.0
7.75,0.0,0.0
7.752,0.0,0.0
7.7540000000000004,0.0,0.0
7.756,0.0,0.0
7.758,0.0,0.0
7.76,0.0,0.0
7.7620000000000005,0.0,0.0
7.764,0.0,0.0
7.766,0.0,0.0
7.768,0.0,0.0
7.7700000000000005,0.0,0.0
7.772,0.0,0.0
7.774,0.0,0.0
7.776,0.0,0.0
7.7780000000000005,0.0,0.0
7.78,0.0,0.0
7.782,0.0,0.0
7.784,0.0,0.0
7.7860000000000005,0.0,0.0
7.788,0.0,0.0
7.79,0.0,0.0
7.792,0.0,0.0
7.7940000000000005,0.0,0.0
7.796,0.0,0.0
7.798,0.0,0.0
7.8,0.0,0.0
7.8020000000000005,0.0,0.0
7.804,0.0,0.0
7.806,0.0,0.0
7.808,0.0,0.0
7.8100000000000005,0.0,0.0
7.812,0.0,0.0
7.814,0.0,0.0
7.816,0.0,0.0
7.8180000000000005,0.0,0.0
7.82,0.0,0.0
7.822,0.0,0.0
7.824,0.0,0.0
7.8260000000000005,0.0,0.0
7.828,0.0,0.0
7.83,0.0,0.0
7.832,0.0,0.0
7.8340000000000005,0.0,0.0
7.836,0.0,0.0
7.838,0.0,0.0
7.84,0.0,0.0
7.8420000000000005,0.0,0.0
7.844,0.0,0.0
7.846,0.0,0.0
7.848,0.0,0.0
7.8500000000000005,0.0,0.0
7.852,0.0,0.0
7.854,0.0,0.0
7.856,0.0,0.0
7.8580000000000005,0.0,0.0
7.86,0.0,0.0
7.862,0.0,0.0
7.864,0.0,0.0
7.8660000000000005,0.0,0.0
7.868,0.0,0.0
7.87,0.0,0.0
7.872,0.0,0.0
7.8740000000000006,0.0,0.0
7.876,0.0,0.0
7.878,0.0,0.0
7.88,0.0,0.0
7.882000000000001,0.0,0.0
7.884,0.0,0.0
7.886,0.0,0.0
7.888,0.0,0.0
7.890000000000001,0.0,0.0
7.892,0.0,0.0
7.894,0.0,0.0
7.896,0.0,0.0
7.898000000000001,0.0,0.0
7.9,0.0,0.0
7.902,0.0,0.0
7.904,0.0,0.0
7.906000000000001,0.0,0.0
7.908,0.0,0.0
7.91,0.0,0.0
7.912,0.0,0.0
7.914000000000001,0.0,0.0
7.916,0.0,0.0
7.918,0.0,0.0
7.92,0.0,0.0
7.922000000000001,0.0,0.0
7.924,0.0,0.0
7.926,0.0,0.0
7.928,0.0,0.0
7.930000000000001,0.0,0.0
7.932,0.0,0.0
7.934,0.0,0.0
7.936,0.0,0.0
7.938,0.0,0.0
7.94,0.0,0.0
7.942,0.0,0.0
7.944,0.0,0.0
7.946,0.0,0.0
7.948,0.0,0.0
7.95,0.0,0.0
7.952,0.0,0.0
7.954,0.0,0.0
7.956,0.0,0.0
7.958,0.0,0.0
7.96,0.0,0.0
7.962,0.0,0.0
7.964,0.0,0.0
7.966,0.0,0.0
7.968,0.0,0.0
7.97,0.0,0.0
7.972,0.0,0.0
7.974,0.0,0.0
7.976,0.0,0.0
7.978,0.0,0.0
7.98,0.0,0.0
7.982,0.0,0.0
7.984,0.0,0.0
7.986,0.0,0.0
7.988,0.0,0.0
7.99,0.0,0.0
7.992,0.0,0.0
7.994,0.0,0.0
7.996,0.0,0.0
7.998,0.0,0.0
8.0,0.0,0.0
